Time,Time Code,Country Name,Country Code,CostIncomeRatio,Zscore,CreditDepositsRatio,LiquidAssetsDepositsSTFRatio
1972,YR1972,Mexico,MEX,,,125.9164,
1972,YR1972,Marshall Islands,MHL,,,,
1972,YR1972,"Macedonia, FYR",MKD,,,,
1972,YR1972,Mali,MLI,,,307.5884,
1972,YR1972,Malta,MLT,,,45.54949,
1972,YR1972,Myanmar,MMR,,,79.18594,
1972,YR1972,Montenegro,MNE,,,,
1972,YR1972,Mongolia,MNG,,,,
1972,YR1972,Mozambique,MOZ,,,,
1972,YR1972,Mauritania,MRT,,,206.0585,
1972,YR1972,Mauritius,MUS,,,75.77039,
1972,YR1972,Malawi,MWI,,,79.06233,
1972,YR1972,Malaysia,MYS,,,64.17799,
1972,YR1972,Namibia,NAM,,,,
1972,YR1972,New Caledonia,NCL,,,,
1972,YR1972,Niger,NER,,,165.3957,
1972,YR1972,Nigeria,NGA,,,75.73696,
1972,YR1972,Nicaragua,NIC,,,166.4358,
1972,YR1972,Netherlands,NLD,,,70.62238,
1972,YR1972,Norway,NOR,,,87.79029,
1972,YR1972,Nepal,NPL,,,55.43631,
1972,YR1972,New Zealand,NZL,,,49.7261,
1972,YR1972,Oman,OMN,,,20.40106,
1972,YR1972,Pakistan,PAK,,,89.04508,
1972,YR1972,Panama,PAN,,,177.3282,
1972,YR1972,Peru,PER,,,67.58748,
1972,YR1972,Philippines,PHL,,,122.832,
1972,YR1972,Palau,PLW,,,,
1972,YR1972,Papua New Guinea,PNG,,,,
1972,YR1972,Poland,POL,,,,
1972,YR1972,"Korea, Dem. Rep.",PRK,,,,
1972,YR1972,Portugal,PRT,,,89.88084,
1972,YR1972,Paraguay,PRY,,,145.4678,
1972,YR1972,French Polynesia,PYF,,,,
1972,YR1972,Qatar,QAT,,,56.64283,
1972,YR1972,Romania,ROM,,,,
1972,YR1972,Russian Federation,RUS,,,,
1972,YR1972,Rwanda,RWA,,,32.60588,
1972,YR1972,Saudi Arabia,SAU,,,134.1255,
1972,YR1972,Sudan,SDN,,,93.05312,
1972,YR1972,Senegal,SEN,,,186.0444,
1972,YR1972,Singapore,SGP,,,97.54501,
1972,YR1972,Solomon Islands,SLB,,,,
1972,YR1972,Sierra Leone,SLE,,,69.86124,
1972,YR1972,El Salvador,SLV,,,115.1288,
1972,YR1972,San Marino,SMR,,,,
1972,YR1972,Somalia,SOM,,,,
1972,YR1972,Serbia,SRB,,,,
1972,YR1972,Sao Tome and Principe,STP,,,,
1972,YR1972,Suriname,SUR,,,92.21655,
1972,YR1972,Slovak Republic,SVK,,,,
1972,YR1972,Slovenia,SVN,,,,
1972,YR1972,Sweden,SWE,,,80.35675,
1972,YR1972,Swaziland,SWZ,,,64.50632,
1972,YR1972,Seychelles,SYC,,,70.50209,
1972,YR1972,Syrian Arab Republic,SYR,,,56.6572,
1972,YR1972,Chad,TCD,,,296.7037,
1972,YR1972,Togo,TGO,,,119.909,
1972,YR1972,Thailand,THA,,,69.97617,
1972,YR1972,Tajikistan,TJK,,,,
1972,YR1972,Turkmenistan,TKM,,,,
1972,YR1972,Timor-Leste,TMP,,,,
1972,YR1972,Tonga,TON,,,,
1972,YR1972,Trinidad and Tobago,TTO,,,78.33879,
1972,YR1972,Tunisia,TUN,,,132.1566,
1972,YR1972,Turkey,TUR,,,73.45707,
1972,YR1972,Tuvalu,TUV,,,,
1972,YR1972,Tanzania,TZA,,,33.31039,
1972,YR1972,Uganda,UGA,,,62.16073,
1972,YR1972,Ukraine,UKR,,,,
1972,YR1972,Uruguay,URY,,,90.7534,
1972,YR1972,United States,USA,,,80.6496,
1972,YR1972,Uzbekistan,UZB,,,,
1972,YR1972,St. Vincent and the Grenadines,VCT,,,,
1972,YR1972,"Venezuela, RB",VEN,,,81.69827,
1972,YR1972,Vietnam,VNM,,,,
1972,YR1972,Vanuatu,VUT,,,,
1972,YR1972,West Bank and Gaza,WBG,,,,
1972,YR1972,Samoa,WSM,,,84.41075,
1972,YR1972,"Yemen, Rep.",YEM,,,,
1972,YR1972,South Africa,ZAF,,,85.62563,
1972,YR1972,"Congo, Dem. Rep.",ZAR,,,56.58937,
1972,YR1972,Zambia,ZMB,,,56.13628,
1972,YR1972,Zimbabwe,ZWE,,,,
1973,YR1973,Aruba,ABW,,,,
1973,YR1973,Andorra,ADO,,,,
1973,YR1973,Afghanistan,AFG,,,129.3289,
1973,YR1973,Angola,AGO,,,,
1973,YR1973,Albania,ALB,,,,
1973,YR1973,United Arab Emirates,ARE,,,81.71455,
1973,YR1973,Argentina,ARG,,,92.5,
1973,YR1973,Armenia,ARM,,,,
1973,YR1973,Antigua and Barbuda,ATG,,,,
1973,YR1973,Australia,AUS,,,61.44515,
1973,YR1973,Austria,AUT,,,102.1513,
1973,YR1973,Azerbaijan,AZE,,,,
1973,YR1973,Burundi,BDI,,,77.89904,
1973,YR1973,Belgium,BEL,,,60.0093,
1973,YR1973,Benin,BEN,,,162.3741,
1973,YR1973,Burkina Faso,BFA,,,132.3002,
1973,YR1973,Bangladesh,BGD,,,,
1973,YR1973,Bulgaria,BGR,,,,
1973,YR1973,Bahrain,BHR,,,90.12156,
1973,YR1973,"Bahamas, The",BHS,,,197.4893,
1973,YR1973,Bosnia and Herzegovina,BIH,,,,
1973,YR1973,Belarus,BLR,,,,
1973,YR1973,Belize,BLZ,,,,
1973,YR1973,Bermuda,BMU,,,,
1973,YR1973,Bolivia,BOL,,,153.5702,
1973,YR1973,Brazil,BRA,,,164,
1973,YR1973,Barbados,BRB,,,116.5523,
1973,YR1973,Brunei Darussalam,BRN,,,,
1973,YR1973,Bhutan,BTN,,,,
1973,YR1973,Botswana,BWA,,,62.71968,
1973,YR1973,Central African Republic,CAF,,,218.1052,
1973,YR1973,Canada,CAN,,,85.06399,
1973,YR1973,Switzerland,CHE,,,110.2681,
1973,YR1973,Chile,CHL,,,30.9429,
1973,YR1973,China,CHN,,,,
1973,YR1973,Cote d'Ivoire,CIV,,,186.5922,
1973,YR1973,Cameroon,CMR,,,147.5479,
1973,YR1973,"Congo, Rep.",COG,,,196.0475,
1973,YR1973,Colombia,COL,,,107.4389,
1973,YR1973,Comoros,COM,,,,
1973,YR1973,Cape Verde,CPV,,,,
1973,YR1973,Costa Rica,CRI,,,130.3418,
1973,YR1973,Cuba,CUB,,,,
1973,YR1973,Curacao,CUW,,,,
1973,YR1973,Cayman Islands,CYM,,,,
1973,YR1973,Cyprus,CYP,,,93.11549,
1973,YR1973,Czech Republic,CZE,,,,
1973,YR1973,Germany,DEU,,,144.3406,
1973,YR1973,Djibouti,DJI,,,,
1973,YR1973,Dominica,DMA,,,,
1973,YR1973,Denmark,DNK,,,105.7154,
1973,YR1973,Dominican Republic,DOM,,,112.5021,
1973,YR1973,Algeria,DZA,,,148.6714,
1973,YR1973,Ecuador,ECU,,,108.1305,
1973,YR1973,"Egypt, Arab Rep.",EGY,,,54.27854,
1973,YR1973,Eritrea,ERI,,,,
1973,YR1973,Spain,ESP,,,99.38877,
1973,YR1973,Estonia,EST,,,,
1973,YR1973,Ethiopia,ETH,,,81.75747,
1973,YR1973,Finland,FIN,,,112.5603,
1973,YR1973,Fiji,FJI,,,67.41845,
1973,YR1973,France,FRA,,,111.7906,
1973,YR1973,Faeroe Islands,FRO,,,,
1973,YR1973,"Micronesia, Fed. Sts.",FSM,,,,
1973,YR1973,Gabon,GAB,,,195.2555,
1973,YR1973,United Kingdom,GBR,,,,
1973,YR1973,Georgia,GEO,,,,
1973,YR1973,Ghana,GHA,,,35.92664,
1973,YR1973,Guinea,GIN,,,,
1973,YR1973,"Gambia, The",GMB,,,158.0377,
1973,YR1973,Guinea-Bissau,GNB,,,,
1973,YR1973,Equatorial Guinea,GNQ,,,,
1973,YR1973,Greece,GRC,,,79.98063,
1973,YR1973,Grenada,GRD,,,107.7001,
1973,YR1973,Guatemala,GTM,,,67.27512,
1973,YR1973,Guyana,GUY,,,52.8227,
1973,YR1973,"Hong Kong SAR, China",HKG,,,,
1973,YR1973,Honduras,HND,,,145.3295,
1973,YR1973,Croatia,HRV,,,,
1973,YR1973,Haiti,HTI,,,95.85042,
1973,YR1973,Hungary,HUN,,,,
1973,YR1973,Indonesia,IDN,,,,
1973,YR1973,Isle of Man,IMY,,,,
1973,YR1973,India,IND,,,85.19673,
1973,YR1973,Ireland,IRL,,,74.11881,
1973,YR1973,"Iran, Islamic Rep.",IRN,,,93.78098,
1973,YR1973,Iraq,IRQ,,,93.39556,
1973,YR1973,Iceland,ISL,,,97.80529,
1973,YR1973,Israel,ISR,,,130.1139,
1973,YR1973,Italy,ITA,,,98.12012,
1973,YR1973,Jamaica,JAM,,,93.62057,
1973,YR1973,Jordan,JOR,,,76.55502,
1973,YR1973,Japan,JPN,,,104.2559,
1973,YR1973,Kazakhstan,KAZ,,,,
1973,YR1973,Kenya,KEN,,,77.86526,
1973,YR1973,Kyrgyz Republic,KGZ,,,,
1973,YR1973,Cambodia,KHM,,,,
1973,YR1973,Kiribati,KIR,,,,
1973,YR1973,St. Kitts and Nevis,KNA,,,,
1973,YR1973,"Korea, Rep.",KOR,,,112.1555,
1973,YR1973,Kosovo,KSV,,,,
1973,YR1973,Kuwait,KWT,,,53.22442,
1973,YR1973,Lao PDR,LAO,,,,
1973,YR1973,Lebanon,LBN,,,71.84097,
1973,YR1973,Liberia,LBR,,,92.15959,
1973,YR1973,Libya,LBY,,,80.72154,
1973,YR1973,St. Lucia,LCA,,,,
1973,YR1973,Liechtenstein,LIE,,,,
1973,YR1973,Sri Lanka,LKA,,,80.55502,
1973,YR1973,Lesotho,LSO,,,27.82383,
1973,YR1973,Lithuania,LTU,,,,
1973,YR1973,Luxembourg,LUX,,,68.56125,
1973,YR1973,Latvia,LVA,,,,
1973,YR1973,"Macao SAR, China",MAC,,,,
1973,YR1973,Morocco,MAR,,,69.0373,
1973,YR1973,Monaco,MCO,,,,
1973,YR1973,Moldova,MDA,,,,
1973,YR1973,Madagascar,MDG,,,150.8809,
1973,YR1973,Maldives,MDV,,,,
1973,YR1973,Mexico,MEX,,,116.1969,
1973,YR1973,Marshall Islands,MHL,,,,
1973,YR1973,"Macedonia, FYR",MKD,,,,
1973,YR1973,Mali,MLI,,,367.9959,
1973,YR1973,Malta,MLT,,,42.56144,
1973,YR1973,Myanmar,MMR,,,87.91396,
1973,YR1973,Montenegro,MNE,,,,
1973,YR1973,Mongolia,MNG,,,,
1973,YR1973,Mozambique,MOZ,,,,
1973,YR1973,Mauritania,MRT,,,209.3681,
1973,YR1973,Mauritius,MUS,,,82.99839,
1973,YR1973,Malawi,MWI,,,53.56063,
1973,YR1973,Malaysia,MYS,,,73.70628,
1973,YR1973,Namibia,NAM,,,,
1973,YR1973,New Caledonia,NCL,,,,
1973,YR1973,Niger,NER,,,146.9894,
1973,YR1973,Nigeria,NGA,,,83.49715,
1973,YR1973,Nicaragua,NIC,,,151.7673,
1973,YR1973,Netherlands,NLD,,,76.40688,
1973,YR1973,Norway,NOR,,,87.33333,
1973,YR1973,Nepal,NPL,,,55.94977,
1973,YR1973,New Zealand,NZL,,,59.00156,
1973,YR1973,Oman,OMN,,,59.99746,
1973,YR1973,Pakistan,PAK,,,87.63774,
1973,YR1973,Panama,PAN,,,193.2705,
1973,YR1973,Peru,PER,,,67.01493,
1973,YR1973,Philippines,PHL,,,125.0448,
1973,YR1973,Palau,PLW,,,,
1973,YR1973,Papua New Guinea,PNG,,,99.5623,
1973,YR1973,Poland,POL,,,,
1973,YR1973,"Korea, Dem. Rep.",PRK,,,,
1973,YR1973,Portugal,PRT,,,90.69431,
1973,YR1973,Paraguay,PRY,,,137.2806,
1973,YR1973,French Polynesia,PYF,,,,
1973,YR1973,Qatar,QAT,,,75.55455,
1973,YR1973,Romania,ROM,,,269.8795,
1973,YR1973,Russian Federation,RUS,,,,
1973,YR1973,Rwanda,RWA,,,44.68497,
1973,YR1973,Saudi Arabia,SAU,,,105.9612,
1973,YR1973,Sudan,SDN,,,88.93491,
1973,YR1973,Senegal,SEN,,,201.3058,
1973,YR1973,Singapore,SGP,,,123.1155,
1973,YR1973,Solomon Islands,SLB,,,,
1973,YR1973,Sierra Leone,SLE,,,70.14925,
1973,YR1973,El Salvador,SLV,,,120.3733,
1973,YR1973,San Marino,SMR,,,,
1973,YR1973,Somalia,SOM,,,,
1973,YR1973,Serbia,SRB,,,,
1973,YR1973,Sao Tome and Principe,STP,,,,
1973,YR1973,Suriname,SUR,,,78.86216,
1973,YR1973,Slovak Republic,SVK,,,,
1973,YR1973,Slovenia,SVN,,,,
1973,YR1973,Sweden,SWE,,,78.45576,
1973,YR1973,Swaziland,SWZ,,,66.43935,
1973,YR1973,Seychelles,SYC,,,90.5838,
1973,YR1973,Syrian Arab Republic,SYR,,,52.95501,
1973,YR1973,Chad,TCD,,,271.0624,
1973,YR1973,Togo,TGO,,,137.4424,
1973,YR1973,Thailand,THA,,,79.35987,
1973,YR1973,Tajikistan,TJK,,,,
1973,YR1973,Turkmenistan,TKM,,,,
1973,YR1973,Timor-Leste,TMP,,,,
1973,YR1973,Tonga,TON,,,,
1973,YR1973,Trinidad and Tobago,TTO,,,78.79155,
1973,YR1973,Tunisia,TUN,,,129.943,
1973,YR1973,Turkey,TUR,,,74.07091,
1973,YR1973,Tuvalu,TUV,,,,
1973,YR1973,Tanzania,TZA,,,20.17194,
1973,YR1973,Uganda,UGA,,,55.22388,
1973,YR1973,Ukraine,UKR,,,,
1973,YR1973,Uruguay,URY,,,92.79304,
1973,YR1973,United States,USA,,,85.34965,
1973,YR1973,Uzbekistan,UZB,,,,
1973,YR1973,St. Vincent and the Grenadines,VCT,,,,
1973,YR1973,"Venezuela, RB",VEN,,,85.33064,
1973,YR1973,Vietnam,VNM,,,,
1973,YR1973,Vanuatu,VUT,,,,
1973,YR1973,West Bank and Gaza,WBG,,,,
1973,YR1973,Samoa,WSM,,,60.28728,
1973,YR1973,"Yemen, Rep.",YEM,,,,
1973,YR1973,South Africa,ZAF,,,88.95873,
1973,YR1973,"Congo, Dem. Rep.",ZAR,,,68.17204,
1973,YR1973,Zambia,ZMB,,,51.38134,
1973,YR1973,Zimbabwe,ZWE,,,,
1974,YR1974,Aruba,ABW,,,,
1974,YR1974,Andorra,ADO,,,,
1974,YR1974,Afghanistan,AFG,,,133.1588,
1974,YR1974,Angola,AGO,,,,
1974,YR1974,Albania,ALB,,,,
1974,YR1974,United Arab Emirates,ARE,,,63.26101,
1974,YR1974,Argentina,ARG,,,90,
1974,YR1974,Armenia,ARM,,,,
1974,YR1974,Antigua and Barbuda,ATG,,,,
1974,YR1974,Australia,AUS,,,67.61068,
1974,YR1974,Austria,AUT,,,103.8326,
1974,YR1974,Azerbaijan,AZE,,,,
1974,YR1974,Burundi,BDI,,,153.1072,
1974,YR1974,Belgium,BEL,,,61.70394,
1974,YR1974,Benin,BEN,,,144.2954,
1974,YR1974,Burkina Faso,BFA,,,180.0237,
1974,YR1974,Bangladesh,BGD,,,26.33053,
1974,YR1974,Bulgaria,BGR,,,,
1974,YR1974,Bahrain,BHR,,,93.73696,
1974,YR1974,"Bahamas, The",BHS,,,139.9577,
1974,YR1974,Bosnia and Herzegovina,BIH,,,,
1974,YR1974,Belarus,BLR,,,,
1974,YR1974,Belize,BLZ,,,,
1974,YR1974,Bermuda,BMU,,,,
1974,YR1974,Bolivia,BOL,,,164.1083,
1974,YR1974,Brazil,BRA,,,180.2817,
1974,YR1974,Barbados,BRB,,,99.95356,
1974,YR1974,Brunei Darussalam,BRN,,,,
1974,YR1974,Bhutan,BTN,,,,
1974,YR1974,Botswana,BWA,,,85.14425,
1974,YR1974,Central African Republic,CAF,,,244.6527,
1974,YR1974,Canada,CAN,,,86.81667,
1974,YR1974,Switzerland,CHE,,,121.548,
1974,YR1974,Chile,CHL,,,58.2723,
1974,YR1974,China,CHN,,,,
1974,YR1974,Cote d'Ivoire,CIV,,,166.8645,
1974,YR1974,Cameroon,CMR,,,141.592,
1974,YR1974,"Congo, Rep.",COG,,,152.0051,
1974,YR1974,Colombia,COL,,,155.8934,
1974,YR1974,Comoros,COM,,,,
1974,YR1974,Cape Verde,CPV,,,,
1974,YR1974,Costa Rica,CRI,,,140.1978,
1974,YR1974,Cuba,CUB,,,,
1974,YR1974,Curacao,CUW,,,,
1974,YR1974,Cayman Islands,CYM,,,,
1974,YR1974,Cyprus,CYP,,,95.82642,
1974,YR1974,Czech Republic,CZE,,,,
1974,YR1974,Germany,DEU,,,143.5258,
1974,YR1974,Djibouti,DJI,,,,
1974,YR1974,Dominica,DMA,,,,
1974,YR1974,Denmark,DNK,,,102.044,
1974,YR1974,Dominican Republic,DOM,,,111.7782,
1974,YR1974,Algeria,DZA,,,170.0811,
1974,YR1974,Ecuador,ECU,,,107.7438,
1974,YR1974,"Egypt, Arab Rep.",EGY,,,55.88235,
1974,YR1974,Eritrea,ERI,,,,
1974,YR1974,Spain,ESP,,,104.4813,
1974,YR1974,Estonia,EST,,,,
1974,YR1974,Ethiopia,ETH,,,90.64743,
1974,YR1974,Finland,FIN,,,119.7173,
1974,YR1974,Fiji,FJI,,,72.46182,
1974,YR1974,France,FRA,,,111.4257,
1974,YR1974,Faeroe Islands,FRO,,,,
1974,YR1974,"Micronesia, Fed. Sts.",FSM,,,,
1974,YR1974,Gabon,GAB,,,169.8666,
1974,YR1974,United Kingdom,GBR,,,,
1974,YR1974,Georgia,GEO,,,,
1974,YR1974,Ghana,GHA,,,42.14702,
1974,YR1974,Guinea,GIN,,,,
1974,YR1974,"Gambia, The",GMB,,,132.3804,
1974,YR1974,Guinea-Bissau,GNB,,,,
1974,YR1974,Equatorial Guinea,GNQ,,,,
1974,YR1974,Greece,GRC,,,81.3419,
1974,YR1974,Grenada,GRD,,,102.6091,
1974,YR1974,Guatemala,GTM,,,77.39315,
1974,YR1974,Guyana,GUY,,,47.56508,
1974,YR1974,"Hong Kong SAR, China",HKG,,,,
1974,YR1974,Honduras,HND,,,158.7834,
1974,YR1974,Croatia,HRV,,,,
1974,YR1974,Haiti,HTI,,,109.0834,
1974,YR1974,Hungary,HUN,,,,
1974,YR1974,Indonesia,IDN,,,,
1974,YR1974,Isle of Man,IMY,,,,
1974,YR1974,India,IND,,,86.26899,
1974,YR1974,Ireland,IRL,,,69.83824,
1974,YR1974,"Iran, Islamic Rep.",IRN,,,82.59344,
1974,YR1974,Iraq,IRQ,,,83.81937,
1974,YR1974,Iceland,ISL,,,120.6308,
1974,YR1974,Israel,ISR,,,139.4034,
1974,YR1974,Italy,ITA,,,105.8618,
1974,YR1974,Jamaica,JAM,,,87.61857,
1974,YR1974,Jordan,JOR,,,77.917,
1974,YR1974,Japan,JPN,,,104.6915,
1974,YR1974,Kazakhstan,KAZ,,,,
1974,YR1974,Kenya,KEN,,,88.29371,
1974,YR1974,Kyrgyz Republic,KGZ,,,,
1974,YR1974,Cambodia,KHM,,,,
1974,YR1974,Kiribati,KIR,,,,
1974,YR1974,St. Kitts and Nevis,KNA,,,,
1974,YR1974,"Korea, Rep.",KOR,,,136.8714,
1974,YR1974,Kosovo,KSV,,,,
1974,YR1974,Kuwait,KWT,,,58.33472,
1974,YR1974,Lao PDR,LAO,,,,
1974,YR1974,Lebanon,LBN,,,69.74478,
1974,YR1974,Liberia,LBR,,,105.4474,
1974,YR1974,Libya,LBY,,,89.93624,
1974,YR1974,St. Lucia,LCA,,,,
1974,YR1974,Liechtenstein,LIE,,,,
1974,YR1974,Sri Lanka,LKA,,,107.724,
1974,YR1974,Lesotho,LSO,,,33.88647,
1974,YR1974,Lithuania,LTU,,,,
1974,YR1974,Luxembourg,LUX,,,69.29412,
1974,YR1974,Latvia,LVA,,,,
1974,YR1974,"Macao SAR, China",MAC,,,,
1974,YR1974,Morocco,MAR,,,71.30486,
1974,YR1974,Monaco,MCO,,,,
1974,YR1974,Moldova,MDA,,,,
1974,YR1974,Madagascar,MDG,,,142.8207,
1974,YR1974,Maldives,MDV,,,,
1974,YR1974,Mexico,MEX,,,113.2051,
1974,YR1974,Marshall Islands,MHL,,,,
1974,YR1974,"Macedonia, FYR",MKD,,,,
1974,YR1974,Mali,MLI,,,299.561,
1974,YR1974,Malta,MLT,,,42.59552,
1974,YR1974,Myanmar,MMR,,,63.42157,
1974,YR1974,Montenegro,MNE,,,,
1974,YR1974,Mongolia,MNG,,,,
1974,YR1974,Mozambique,MOZ,,,,
1974,YR1974,Mauritania,MRT,,,144.7337,
1974,YR1974,Mauritius,MUS,,,49.89395,
1974,YR1974,Malawi,MWI,,,59.33588,
1974,YR1974,Malaysia,MYS,,,56.2001,
1974,YR1974,Namibia,NAM,,,,
1974,YR1974,New Caledonia,NCL,,,,
1974,YR1974,Niger,NER,,,201.4702,
1974,YR1974,Nigeria,NGA,,,58.26584,
1974,YR1974,Nicaragua,NIC,,,171.6957,
1974,YR1974,Netherlands,NLD,,,78.92315,
1974,YR1974,Norway,NOR,,,88.75632,
1974,YR1974,Nepal,NPL,,,62.89668,
1974,YR1974,New Zealand,NZL,,,72.76881,
1974,YR1974,Oman,OMN,,,116.8216,
1974,YR1974,Pakistan,PAK,,,91.35851,
1974,YR1974,Panama,PAN,,,217.5243,
1974,YR1974,Peru,PER,,,53.29729,
1974,YR1974,Philippines,PHL,,,163.8554,
1974,YR1974,Palau,PLW,,,,
1974,YR1974,Papua New Guinea,PNG,,,62.61412,
1974,YR1974,Poland,POL,,,,
1974,YR1974,"Korea, Dem. Rep.",PRK,,,,
1974,YR1974,Portugal,PRT,,,92.18969,
1974,YR1974,Paraguay,PRY,,,130.996,
1974,YR1974,French Polynesia,PYF,,,,
1974,YR1974,Qatar,QAT,,,84.45058,
1974,YR1974,Romania,ROM,,,278.5986,
1974,YR1974,Russian Federation,RUS,,,,
1974,YR1974,Rwanda,RWA,,,69.46389,
1974,YR1974,Saudi Arabia,SAU,,,138.9267,
1974,YR1974,Sudan,SDN,,,80.7947,
1974,YR1974,Senegal,SEN,,,191.5711,
1974,YR1974,Singapore,SGP,,,121.7515,
1974,YR1974,Solomon Islands,SLB,,,,
1974,YR1974,Sierra Leone,SLE,,,68.25706,
1974,YR1974,El Salvador,SLV,,,122.7023,
1974,YR1974,San Marino,SMR,,,,
1974,YR1974,Somalia,SOM,,,,
1974,YR1974,Serbia,SRB,,,,
1974,YR1974,Sao Tome and Principe,STP,,,,
1974,YR1974,Suriname,SUR,,,90.38426,
1974,YR1974,Slovak Republic,SVK,,,,
1974,YR1974,Slovenia,SVN,,,,
1974,YR1974,Sweden,SWE,,,79.3103,
1974,YR1974,Swaziland,SWZ,,,78.39953,
1974,YR1974,Seychelles,SYC,,,93.19853,
1974,YR1974,Syrian Arab Republic,SYR,,,31.78778,
1974,YR1974,Chad,TCD,,,228.1358,
1974,YR1974,Togo,TGO,,,73.75001,
1974,YR1974,Thailand,THA,,,86.29906,
1974,YR1974,Tajikistan,TJK,,,,
1974,YR1974,Turkmenistan,TKM,,,,
1974,YR1974,Timor-Leste,TMP,,,,
1974,YR1974,Tonga,TON,,,1.138304,
1974,YR1974,Trinidad and Tobago,TTO,,,68.34,
1974,YR1974,Tunisia,TUN,,,131.9539,
1974,YR1974,Turkey,TUR,,,76.59404,
1974,YR1974,Tuvalu,TUV,,,,
1974,YR1974,Tanzania,TZA,,,20.76612,
1974,YR1974,Uganda,UGA,,,53.87352,
1974,YR1974,Ukraine,UKR,,,,
1974,YR1974,Uruguay,URY,,,93.13451,
1974,YR1974,United States,USA,,,87.1602,
1974,YR1974,Uzbekistan,UZB,,,,
1974,YR1974,St. Vincent and the Grenadines,VCT,,,,
1974,YR1974,"Venezuela, RB",VEN,,,86.75113,
1974,YR1974,Vietnam,VNM,,,,
1974,YR1974,Vanuatu,VUT,,,,
1974,YR1974,West Bank and Gaza,WBG,,,,
1974,YR1974,Samoa,WSM,,,72.53886,
1974,YR1974,"Yemen, Rep.",YEM,,,,
1974,YR1974,South Africa,ZAF,,,89.36844,
1974,YR1974,"Congo, Dem. Rep.",ZAR,,,79.91745,
1974,YR1974,Zambia,ZMB,,,90.20525,
1974,YR1974,Zimbabwe,ZWE,,,,
1975,YR1975,Aruba,ABW,,,,
1975,YR1975,Andorra,ADO,,,,
1975,YR1975,Afghanistan,AFG,,,100.3439,
1975,YR1975,Angola,AGO,,,,
1975,YR1975,Albania,ALB,,,,
1975,YR1975,United Arab Emirates,ARE,,,69.98168,
1975,YR1975,Argentina,ARG,,,102.7586,
1975,YR1975,Armenia,ARM,,,,
1975,YR1975,Antigua and Barbuda,ATG,,,74.90573,
1975,YR1975,Australia,AUS,,,64.84429,
1975,YR1975,Austria,AUT,,,95.45794,
1975,YR1975,Azerbaijan,AZE,,,,
1975,YR1975,Burundi,BDI,,,54.78493,
1975,YR1975,Belgium,BEL,,,63.80129,
1975,YR1975,Benin,BEN,,,145.8354,
1975,YR1975,Burkina Faso,BFA,,,170.5244,
1975,YR1975,Bangladesh,BGD,,,29.7624,
1975,YR1975,Bulgaria,BGR,,,,
1975,YR1975,Bahrain,BHR,,,100.3483,
1975,YR1975,"Bahamas, The",BHS,,,141.0552,
1975,YR1975,Bosnia and Herzegovina,BIH,,,,
1975,YR1975,Belarus,BLR,,,,
1975,YR1975,Belize,BLZ,,,,
1975,YR1975,Bermuda,BMU,,,,
1975,YR1975,Bolivia,BOL,,,149.9906,
1975,YR1975,Brazil,BRA,,,180.7175,
1975,YR1975,Barbados,BRB,,,94.29998,
1975,YR1975,Brunei Darussalam,BRN,,,,
1975,YR1975,Bhutan,BTN,,,,
1975,YR1975,Botswana,BWA,,,107.8749,
1975,YR1975,Central African Republic,CAF,,,223.2831,
1975,YR1975,Canada,CAN,,,87.39574,
1975,YR1975,Switzerland,CHE,,,118.6575,
1975,YR1975,Chile,CHL,,,76.92328,
1975,YR1975,China,CHN,,,,
1975,YR1975,Cote d'Ivoire,CIV,,,187.3935,
1975,YR1975,Cameroon,CMR,,,156.3966,
1975,YR1975,"Congo, Rep.",COG,,,188.5787,
1975,YR1975,Colombia,COL,,,144.0372,
1975,YR1975,Comoros,COM,,,,
1975,YR1975,Cape Verde,CPV,,,,
1975,YR1975,Costa Rica,CRI,,,122.3503,
1975,YR1975,Cuba,CUB,,,,
1975,YR1975,Curacao,CUW,,,,
1975,YR1975,Cayman Islands,CYM,,,,
1975,YR1975,Cyprus,CYP,,,97.22215,
1975,YR1975,Czech Republic,CZE,,,,
1975,YR1975,Germany,DEU,,,135.1913,
1975,YR1975,Djibouti,DJI,,,,
1975,YR1975,Dominica,DMA,,,75.35791,
1975,YR1975,Denmark,DNK,,,95.49284,
1975,YR1975,Dominican Republic,DOM,,,109.9013,
1975,YR1975,Algeria,DZA,,,163.469,
1975,YR1975,Ecuador,ECU,,,125.6089,
1975,YR1975,"Egypt, Arab Rep.",EGY,,,69.18787,
1975,YR1975,Eritrea,ERI,,,,
1975,YR1975,Spain,ESP,,,107.4761,
1975,YR1975,Estonia,EST,,,,
1975,YR1975,Ethiopia,ETH,,,83.67693,
1975,YR1975,Finland,FIN,,,117.6814,
1975,YR1975,Fiji,FJI,,,61.63101,
1975,YR1975,France,FRA,,,106.2428,
1975,YR1975,Faeroe Islands,FRO,,,,
1975,YR1975,"Micronesia, Fed. Sts.",FSM,,,,
1975,YR1975,Gabon,GAB,,,135.3257,
1975,YR1975,United Kingdom,GBR,,,,
1975,YR1975,Georgia,GEO,,,,
1975,YR1975,Ghana,GHA,,,35.04272,
1975,YR1975,Guinea,GIN,,,,
1975,YR1975,"Gambia, The",GMB,,,110.5973,
1975,YR1975,Guinea-Bissau,GNB,,,,
1975,YR1975,Equatorial Guinea,GNQ,,,,
1975,YR1975,Greece,GRC,,,82.5901,
1975,YR1975,Grenada,GRD,,,75.76545,
